CITY_NAME,STATE_CODE,STATE_NAME,FIPS,COUNTY_NAME
Lima,OK,Oklahoma,40133,Seminole County
Seminole,OK,Oklahoma,40133,Seminole County
Konawa,OK,Oklahoma,40133,Seminole County
Redbird Smith,OK,Oklahoma,40135,Sequoyah County
Dwight Mission,OK,Oklahoma,40135,Sequoyah County
Remy,OK,Oklahoma,40135,Sequoyah County
Long,OK,Oklahoma,40135,Sequoyah County
Short,OK,Oklahoma,40135,Sequoyah County
Vian,OK,Oklahoma,40135,Sequoyah County
Sallisaw,OK,Oklahoma,40135,Sequoyah County
Flute Springs,OK,Oklahoma,40135,Sequoyah County
Belfonte,OK,Oklahoma,40135,Sequoyah County
Notchietown,OK,Oklahoma,40135,Sequoyah County
Gore,OK,Oklahoma,40135,Sequoyah County
Brushy,OK,Oklahoma,40135,Sequoyah County
Aqua Park,OK,Oklahoma,40135,Sequoyah County
Gans,OK,Oklahoma,40135,Sequoyah County
Blackgum,OK,Oklahoma,40135,Sequoyah County
Nicut,OK,Oklahoma,40135,Sequoyah County
Paradise Hill,OK,Oklahoma,40135,Sequoyah County
Roland,OK,Oklahoma,40135,Sequoyah County
Brent,OK,Oklahoma,40135,Sequoyah County
Notiechtown,OK,Oklahoma,40135,Sequoyah County
Akins,OK,Oklahoma,40135,Sequoyah County
Carlisle,OK,Oklahoma,40135,Sequoyah County
Stoney Point,OK,Oklahoma,40135,Sequoyah County
Muldrow,OK,Oklahoma,40135,Sequoyah County
Box,OK,Oklahoma,40135,Sequoyah County
Moffett,OK,Oklahoma,40135,Sequoyah County
Evening Shade,OK,Oklahoma,40135,Sequoyah County
Pinhook Corner,OK,Oklahoma,40135,Sequoyah County
Marble City,OK,Oklahoma,40135,Sequoyah County
Velma,OK,Oklahoma,40137,Stephens County
Oil City,OK,Oklahoma,40137,Stephens County
Bray,OK,Oklahoma,40137,Stephens County
Duncan,OK,Oklahoma,40137,Stephens County
Empire City,OK,Oklahoma,40137,Stephens County
Corum,OK,Oklahoma,40137,Stephens County
Sunray,OK,Oklahoma,40137,Stephens County
Loco,OK,Oklahoma,40137,Stephens County
Central High,OK,Oklahoma,40137,Stephens County
Comanche,OK,Oklahoma,40137,Stephens County
Marlow,OK,Oklahoma,40137,Stephens County
Tyrone,OK,Oklahoma,40139,Texas County
Hooker,OK,Oklahoma,40139,Texas County
Optima,OK,Oklahoma,40139,Texas County
Goodwell,OK,Oklahoma,40139,Texas County
Hough,OK,Oklahoma,40139,Texas County
Adams,OK,Oklahoma,40139,Texas County
Hardesty,OK,Oklahoma,40139,Texas County
Guymon,OK,Oklahoma,40139,Texas County
Baker,OK,Oklahoma,40139,Texas County
Mouser,OK,Oklahoma,40139,Texas County
Texhoma,OK,Oklahoma,40139,Texas County
Eva,OK,Oklahoma,40139,Texas County
Manitou,OK,Oklahoma,40141,Tillman County
Davidson,OK,Oklahoma,40141,Tillman County
Tipton,OK,Oklahoma,40141,Tillman County
Hollister,OK,Oklahoma,40141,Tillman County
Grandfield,OK,Oklahoma,40141,Tillman County
Frederick,OK,Oklahoma,40141,Tillman County
Burt,OK,Oklahoma,40141,Tillman County
Loveland,OK,Oklahoma,40141,Tillman County
Broken Arrow,OK,Oklahoma,40143,Tulsa County
Sand Springs,OK,Oklahoma,40143,Tulsa County
Owasso,OK,Oklahoma,40143,Tulsa County
Turley,OK,Oklahoma,40143,Tulsa County
Liberty,OK,Oklahoma,40143,Tulsa County
Collinsville,OK,Oklahoma,40143,Tulsa County
Glenpool,OK,Oklahoma,40143,Tulsa County
Bixby,OK,Oklahoma,40143,Tulsa County
Tulsa,OK,Oklahoma,40143,Tulsa County
Lotsee,OK,Oklahoma,40143,Tulsa County
Jenks,OK,Oklahoma,40143,Tulsa County
Alsuma,OK,Oklahoma,40143,Tulsa County
Leonard,OK,Oklahoma,40143,Tulsa County
Sperry,OK,Oklahoma,40143,Tulsa County
Oakhurst,OK,Oklahoma,40143,Tulsa County
Wagoner,OK,Oklahoma,40145,Wagoner County
Tullahassee,OK,Oklahoma,40145,Wagoner County
Fair Oaks,OK,Oklahoma,40145,Wagoner County
Okay,OK,Oklahoma,40145,Wagoner County
Porter,OK,Oklahoma,40145,Wagoner County
Red Bird,OK,Oklahoma,40145,Wagoner County
Coweta,OK,Oklahoma,40145,Wagoner County
Copan,OK,Oklahoma,40147,Washington County
Vera,OK,Oklahoma,40147,Washington County
Dewey,OK,Oklahoma,40147,Washington County
Ochelata,OK,Oklahoma,40147,Washington County
Oglesby,OK,Oklahoma,40147,Washington County
Ramona,OK,Oklahoma,40147,Washington County
Bartlesville,OK,Oklahoma,40147,Washington County
Bessie,OK,Oklahoma,40149,Washita County
Corn,OK,Oklahoma,40149,Washita County
Canute,OK,Oklahoma,40149,Washita County
Burns Flat,OK,Oklahoma,40149,Washita County
Retrop,OK,Oklahoma,40149,Washita County
Cordell,OK,Oklahoma,40149,Washita County
Colony,OK,Oklahoma,40149,Washita County
Sentinel,OK,Oklahoma,40149,Washita County
Foss,OK,Oklahoma,40149,Washita County
Rocky,OK,Oklahoma,40149,Washita County
Dill City,OK,Oklahoma,40149,Washita County
Freedom,OK,Oklahoma,40151,Woods County
Tegarden,OK,Oklahoma,40151,Woods County
Alva,OK,Oklahoma,40151,Woods County
Waynoka,OK,Oklahoma,40151,Woods County
Fairvalley,OK,Oklahoma,40151,Woods County
Dacoma,OK,Oklahoma,40151,Woods County
Capron,OK,Oklahoma,40151,Woods County
Avard,OK,Oklahoma,40151,Woods County
Hopeton,OK,Oklahoma,40151,Woods County
Belva,OK,Oklahoma,40153,Woodward County
Sharon,OK,Oklahoma,40153,Woodward County
Mutual,OK,Oklahoma,40153,Woodward County
Mooreland,OK,Oklahoma,40153,Woodward County
Fort Supply,OK,Oklahoma,40153,Woodward County
Quinlan,OK,Oklahoma,40153,Woodward County
Curtis,OK,Oklahoma,40153,Woodward County
Woodward,OK,Oklahoma,40153,Woodward County
Pine,OR,Oregon,41001,Baker County
Cornucopia,OR,Oregon,41001,Baker County
Huntington,OR,Oregon,41001,Baker County
Lime,OR,Oregon,41001,Baker County
Halfway,OR,Oregon,41001,Baker County
Baker City,OR,Oregon,41001,Baker County
Keating,OR,Oregon,41001,Baker County
Unity,OR,Oregon,41001,Baker County
Brownlee,OR,Oregon,41001,Baker County
Sumpter,OR,Oregon,41001,Baker County
Greenhorn,OR,Oregon,41001,Baker County
Richland,OR,Oregon,41001,Baker County
Homestead,OR,Oregon,41001,Baker County
Haines,OR,Oregon,41001,Baker County
North Albany,OR,Oregon,41003,Benton County
Kings Valley,OR,Oregon,41003,Benton County
Hoskins,OR,Oregon,41003,Benton County
Monroe,OR,Oregon,41003,Benton County
Alpine,OR,Oregon,41003,Benton County
Adair Village,OR,Oregon,41003,Benton County
Summit,OR,Oregon,41003,Benton County
Alsea,OR,Oregon,41003,Benton County
Blodgett,OR,Oregon,41003,Benton County
Philomath,OR,Oregon,41003,Benton County
Corvallis,OR,Oregon,41003,Benton County
Bellfountain,OR,Oregon,41003,Benton County
Estacada,OR,Oregon,41005,Clackamas County
Happy Valley,OR,Oregon,41005,Clackamas County
Sandy,OR,Oregon,41005,Clackamas County
Oatfield,OR,Oregon,41005,Clackamas County
Molalla,OR,Oregon,41005,Clackamas County
Government Camp,OR,Oregon,41005,Clackamas County
Stafford,OR,Oregon,41005,Clackamas County
Damascus,OR,Oregon,41005,Clackamas County
Canby,OR,Oregon,41005,Clackamas County
Jennings Lodge,OR,Oregon,41005,Clackamas County
Lake Oswego,OR,Oregon,41005,Clackamas County
Brightwood,OR,Oregon,41005,Clackamas County
Gladstone,OR,Oregon,41005,Clackamas County
Oak Grove,OR,Oregon,41005,Clackamas County
Barlow,OR,Oregon,41005,Clackamas County
Rhododendron,OR,Oregon,41005,Clackamas County
Johnson City,OR,Oregon,41005,Clackamas County
Wilsonville,OR,Oregon,41005,Clackamas County
Oregon City,OR,Oregon,41005,Clackamas County
Rivergrove,OR,Oregon,41005,Clackamas County
Mount Hood Village,OR,Oregon,41005,Clackamas County
Milwaukie,OR,Oregon,41005,Clackamas County
West Linn,OR,Oregon,41005,Clackamas County
Beaver Creek,OR,Oregon,41005,Clackamas County
Mulino,OR,Oregon,41005,Clackamas County
Boring,OR,Oregon,41005,Clackamas County
Knappa,OR,Oregon,41007,Clatsop County
Hammond,OR,Oregon,41007,Clatsop County
Cannon Beach,OR,Oregon,41007,Clatsop County
Gearhart,OR,Oregon,41007,Clatsop County
Arch Cape,OR,Oregon,41007,Clatsop County
Westport,OR,Oregon,41007,Clatsop County
Seaside,OR,Oregon,41007,Clatsop County
Warrenton,OR,Oregon,41007,Clatsop County
Astoria,OR,Oregon,41007,Clatsop County
Elsie,OR,Oregon,41007,Clatsop County
Saint Helens,OR,Oregon,41009,Columbia County
Columbia City,OR,Oregon,41009,Columbia County
Vernonia,OR,Oregon,41009,Columbia County
Prescott,OR,Oregon,41009,Columbia County
Deer Island,OR,Oregon,41009,Columbia County
Clatskanie,OR,Oregon,41009,Columbia County
Mist,OR,Oregon,41009,Columbia County
Rainier,OR,Oregon,41009,Columbia County
Scappoose,OR,Oregon,41009,Columbia County
Warren,OR,Oregon,41009,Columbia County
Coos Bay,OR,Oregon,41011,Coos County
North Bend,OR,Oregon,41011,Coos County
Norway,OR,Oregon,41011,Coos County
Glasgow,OR,Oregon,41011,Coos County
Coquille,OR,Oregon,41011,Coos County
Riverton,OR,Oregon,41011,Coos County
Bunker Hill,OR,Oregon,41011,Coos County
Powers,OR,Oregon,41011,Coos County
Broadbent,OR,Oregon,41011,Coos County
Dora,OR,Oregon,41011,Coos County
Bandon,OR,Oregon,41011,Coos County
Allegany,OR,Oregon,41011,Coos County
Charleston,OR,Oregon,41011,Coos County
Bridge,OR,Oregon,41011,Coos County
Lakeside,OR,Oregon,41011,Coos County
Hauser,OR,Oregon,41011,Coos County
Myrtle Point,OR,Oregon,41011,Coos County
Barview,OR,Oregon,41011,Coos County
Prineville,OR,Oregon,41013,Crook County
Post,OR,Oregon,41013,Crook County
Paulina,OR,Oregon,41013,Crook County
Powell Butte,OR,Oregon,41013,Crook County
Pistol River,OR,Oregon,41015,Curry County
Gold Beach,OR,Oregon,41015,Curry County
Port Orford,OR,Oregon,41015,Curry County
Ophir,OR,Oregon,41015,Curry County
Agness,OR,Oregon,41015,Curry County
Sixes,OR,Oregon,41015,Curry County
Carpenterville,OR,Oregon,41015,Curry County
Harbor,OR,Oregon,41015,Curry County
Brookings,OR,Oregon,41015,Curry County
Nesika Beach,OR,Oregon,41015,Curry County
Langlois,OR,Oregon,41015,Curry County
Tumalo,OR,Oregon,41017,Deschutes County
Deschutes River Woods,OR,Oregon,41017,Deschutes County
Three Rivers,OR,Oregon,41017,Deschutes County
Bend,OR,Oregon,41017,Deschutes County
Terrebonne,OR,Oregon,41017,Deschutes County
Redmond,OR,Oregon,41017,Deschutes County
Black Butte Ranch,OR,Oregon,41017,Deschutes County
Brothers,OR,Oregon,41017,Deschutes County
Sunriver,OR,Oregon,41017,Deschutes County
Hampton,OR,Oregon,41017,Deschutes County
Sisters,OR,Oregon,41017,Deschutes County
La Pine,OR,Oregon,41017,Deschutes County
Alfalfa,OR,Oregon,41017,Deschutes County
Scottsburg,OR,Oregon,41019,Douglas County
Winchester,OR,Oregon,41019,Douglas County
Days Creek,OR,Oregon,41019,Douglas County
Umpqua,OR,Oregon,41019,Douglas County
Green,OR,Oregon,41019,Douglas County
Idleyld Park,OR,Oregon,41019,Douglas County
Glendale,OR,Oregon,41019,Douglas County
Drain,OR,Oregon,41019,Douglas County
Lookingglass,OR,Oregon,41019,Douglas County
Milo,OR,Oregon,41019,Douglas County
Elkton,OR,Oregon,41019,Douglas County
Myrtle Creek,OR,Oregon,41019,Douglas County
Sutherlin,OR,Oregon,41019,Douglas County
Tiller,OR,Oregon,41019,Douglas County
Yoncalla,OR,Oregon,41019,Douglas County
Fair Oaks,OR,Oregon,41019,Douglas County
Winchester Bay,OR,Oregon,41019,Douglas County
Camas Valley,OR,Oregon,41019,Douglas County
Riddle,OR,Oregon,41019,Douglas County
Gardiner,OR,Oregon,41019,Douglas County
Winston,OR,Oregon,41019,Douglas County
Canyonville,OR,Oregon,41019,Douglas County
Roseburg,OR,Oregon,41019,Douglas County
Glide,OR,Oregon,41019,Douglas County
Tri-City,OR,Oregon,41019,Douglas County
Dillard,OR,Oregon,41019,Douglas County
Melrose,OR,Oregon,41019,Douglas County
Tenmile,OR,Oregon,41019,Douglas County
Diamond Lake,OR,Oregon,41019,Douglas County
Curtin,OR,Oregon,41019,Douglas County
Reedsport,OR,Oregon,41019,Douglas County
Oakland,OR,Oregon,41019,Douglas County
Rock Creek,OR,Oregon,41021,Gilliam County
Condon,OR,Oregon,41021,Gilliam County
Arlington,OR,Oregon,41021,Gilliam County
Lonerock,OR,Oregon,41021,Gilliam County
Mikkalo,OR,Oregon,41021,Gilliam County
Mayville,OR,Oregon,41021,Gilliam County
Olex,OR,Oregon,41021,Gilliam County
Izee,OR,Oregon,41023,Grant County
Canyon City,OR,Oregon,41023,Grant County
Hamilton,OR,Oregon,41023,Grant County
Long Creek,OR,Oregon,41023,Grant County
Dale,OR,Oregon,41023,Grant County
Bates,OR,Oregon,41023,Grant County
Prairie City,OR,Oregon,41023,Grant County
Kimberly,OR,Oregon,41023,Grant County
John Day,OR,Oregon,41023,Grant County
Fox,OR,Oregon,41023,Grant County
Dayville,OR,Oregon,41023,Grant County
Seneca,OR,Oregon,41023,Grant County
Monument,OR,Oregon,41023,Grant County
Mount Vernon,OR,Oregon,41023,Grant County
Silvies,OR,Oregon,41023,Grant County
Granite,OR,Oregon,41023,Grant County
Frenchglen,OR,Oregon,41025,Harney County
Wagontire,OR,Oregon,41025,Harney County
Burns,OR,Oregon,41025,Harney County
Harney,OR,Oregon,41025,Harney County
Riley,OR,Oregon,41025,Harney County
Lawen,OR,Oregon,41025,Harney County
Crane,OR,Oregon,41025,Harney County
Hines,OR,Oregon,41025,Harney County
Mount Hood,OR,Oregon,41027,Hood River County
Parkdale,OR,Oregon,41027,Hood River County
Cascade Locks,OR,Oregon,41027,Hood River County
Odell,OR,Oregon,41027,Hood River County
Hood River,OR,Oregon,41027,Hood River County
Dee,OR,Oregon,41027,Hood River County
Medford,OR,Oregon,41029,Jackson County
Gold Hill,OR,Oregon,41029,Jackson County
Butte Falls,OR,Oregon,41029,Jackson County
Phoenix,OR,Oregon,41029,Jackson County
White City,OR,Oregon,41029,Jackson County
Union Creek,OR,Oregon,41029,Jackson County
Shady Cove,OR,Oregon,41029,Jackson County
Central Point,OR,Oregon,41029,Jackson County
Ruch,OR,Oregon,41029,Jackson County
Applegate,OR,Oregon,41029,Jackson County
Trail,OR,Oregon,41029,Jackson County
Rogue River,OR,Oregon,41029,Jackson County
Ashland,OR,Oregon,41029,Jackson County
Wimer,OR,Oregon,41029,Jackson County
Foots Creek,OR,Oregon,41029,Jackson County
Prospect,OR,Oregon,41029,Jackson County
Talent,OR,Oregon,41029,Jackson County
Lake Creek,OR,Oregon,41029,Jackson County
Jacksonville,OR,Oregon,41029,Jackson County
Eagle Point,OR,Oregon,41029,Jackson County
Madras,OR,Oregon,41031,Jefferson County
Willowdale,OR,Oregon,41031,Jefferson County
Ashwood,OR,Oregon,41031,Jefferson County
Metolius,OR,Oregon,41031,Jefferson County
Grizzly,OR,Oregon,41031,Jefferson County
Culver,OR,Oregon,41031,Jefferson County
Warm Springs,OR,Oregon,41031,Jefferson County
Camp Sherman,OR,Oregon,41031,Jefferson County
Holland,OR,Oregon,41033,Josephine County
O'Brien,OR,Oregon,41033,Josephine County
Cave Junction,OR,Oregon,41033,Josephine County
Kerby,OR,Oregon,41033,Josephine County
Placer,OR,Oregon,41033,Josephine County
Merlin,OR,Oregon,41033,Josephine County
Selma,OR,Oregon,41033,Josephine County
Wilderville,OR,Oregon,41033,Josephine County
Wolf Creek,OR,Oregon,41033,Josephine County
New Hope,OR,Oregon,41033,Josephine County
Williams,OR,Oregon,41033,Josephine County
Murphy,OR,Oregon,41033,Josephine County
Leland,OR,Oregon,41033,Josephine County
Grants Pass,OR,Oregon,41033,Josephine County
Redwood,OR,Oregon,41033,Josephine County
Takilma,OR,Oregon,41033,Josephine County
Chiloquin,OR,Oregon,41035,Klamath County
Bly,OR,Oregon,41035,Klamath County
Klamath Falls,OR,Oregon,41035,Klamath County
Olene,OR,Oregon,41035,Klamath County
Beatty,OR,Oregon,41035,Klamath County
Sprague River,OR,Oregon,41035,Klamath County
Gilchrist,OR,Oregon,41035,Klamath County
Chemult,OR,Oregon,41035,Klamath County
Malin,OR,Oregon,41035,Klamath County
Worden,OR,Oregon,41035,Klamath County
Keno,OR,Oregon,41035,Klamath County
Bonanza,OR,Oregon,41035,Klamath County
Merrill,OR,Oregon,41035,Klamath County
Kirk,OR,Oregon,41035,Klamath County
Midland,OR,Oregon,41035,Klamath County
Dairy,OR,Oregon,41035,Klamath County
Altamont,OR,Oregon,41035,Klamath County
Klamath Agency,OR,Oregon,41035,Klamath County
Fort Klamath,OR,Oregon,41035,Klamath County
Crescent,OR,Oregon,41035,Klamath County
Lakeview,OR,Oregon,41037,Lake County
Silver Lake,OR,Oregon,41037,Lake County
Adel,OR,Oregon,41037,Lake County
Paisley,OR,Oregon,41037,Lake County
Plush,OR,Oregon,41037,Lake County
Summer Lake,OR,Oregon,41037,Lake County
New Pine Creek,OR,Oregon,41037,Lake County
Valley Falls,OR,Oregon,41037,Lake County
Oakridge,OR,Oregon,41039,Lane County
Walterville,OR,Oregon,41039,Lane County
Goshen,OR,Oregon,41039,Lane County
Culp Creek,OR,Oregon,41039,Lane County
Cushman,OR,Oregon,41039,Lane County
Dexter,OR,Oregon,41039,Lane County
Westfir,OR,Oregon,41039,Lane County
Junction City,OR,Oregon,41039,Lane County
McCredie Springs,OR,Oregon,41039,Lane County
Siltcoos,OR,Oregon,41039,Lane County
McKenzie Bridge,OR,Oregon,41039,Lane County
Vida,OR,Oregon,41039,Lane County
Veneta,OR,Oregon,41039,Lane County
Creswell,OR,Oregon,41039,Lane County
Dorena,OR,Oregon,41039,Lane County
Disston,OR,Oregon,41039,Lane County
Swisshome,OR,Oregon,41039,Lane County
Cottage Grove,OR,Oregon,41039,Lane County
Santa Clara,OR,Oregon,41039,Lane County
Lowell,OR,Oregon,41039,Lane County
Blue River,OR,Oregon,41039,Lane County
River Road,OR,Oregon,41039,Lane County
Mapleton,OR,Oregon,41039,Lane County
Marcola,OR,Oregon,41039,Lane County
Eugene,OR,Oregon,41039,Lane County
Leaburg,OR,Oregon,41039,Lane County
Cheshire,OR,Oregon,41039,Lane County
North Springfield,OR,Oregon,41039,Lane County
Dunes City,OR,Oregon,41039,Lane County
Florence,OR,Oregon,41039,Lane County
Coburg,OR,Oregon,41039,Lane County
Springfield,OR,Oregon,41039,Lane County
Toledo,OR,Oregon,41041,Lincoln County
Seal Rock,OR,Oregon,41041,Lincoln County
Eddyville,OR,Oregon,41041,Lincoln County
Tidewater,OR,Oregon,41041,Lincoln County
Lincoln Beach,OR,Oregon,41041,Lincoln County
Yachats,OR,Oregon,41041,Lincoln County
Newport,OR,Oregon,41041,Lincoln County
South Beach,OR,Oregon,41041,Lincoln County
Agate Beach,OR,Oregon,41041,Lincoln County
Siletz,OR,Oregon,41041,Lincoln County
Otis,OR,Oregon,41041,Lincoln County
Depoe Bay,OR,Oregon,41041,Lincoln County
Waldport,OR,Oregon,41041,Lincoln County
Rose Lodge,OR,Oregon,41041,Lincoln County
Harlan,OR,Oregon,41041,Lincoln County
Lincoln City,OR,Oregon,41041,Lincoln County
Logsden,OR,Oregon,41041,Lincoln County
Crabtree,OR,Oregon,41043,Linn County
Shedd,OR,Oregon,41043,Linn County
Lyons,OR,Oregon,41043,Linn County
Sweet Home,OR,Oregon,41043,Linn County
Lebanon,OR,Oregon,41043,Linn County
Waterloo,OR,Oregon,41043,Linn County
South Lebanon,OR,Oregon,41043,Linn County
Millersburg,OR,Oregon,41043,Linn County
Mill City,OR,Oregon,41043,Linn County
West Scio,OR,Oregon,41043,Linn County
Holley,OR,Oregon,41043,Linn County
Tangent,OR,Oregon,41043,Linn County
Scio,OR,Oregon,41043,Linn County
Lacomb,OR,Oregon,41043,Linn County
Halsey,OR,Oregon,41043,Linn County
Crawfordsville,OR,Oregon,41043,Linn County
Foster,OR,Oregon,41043,Linn County
Sodaville,OR,Oregon,41043,Linn County
Harrisburg,OR,Oregon,41043,Linn County
Albany,OR,Oregon,41043,Linn County
Peoria,OR,Oregon,41043,Linn County
Brownsville,OR,Oregon,41043,Linn County
Cascadia,OR,Oregon,41043,Linn County
Harper,OR,Oregon,41045,Malheur County
Juntura,OR,Oregon,41045,Malheur County
Brogan,OR,Oregon,41045,Malheur County
Ironside,OR,Oregon,41045,Malheur County
Arock,OR,Oregon,41045,Malheur County
Ontario,OR,Oregon,41045,Malheur County
Jamieson,OR,Oregon,41045,Malheur County
Vale,OR,Oregon,41045,Malheur County
Jordan Valley,OR,Oregon,41045,Malheur County
Westfall,OR,Oregon,41045,Malheur County
Beulah,OR,Oregon,41045,Malheur County
Riverside,OR,Oregon,41045,Malheur County
Nyssa,OR,Oregon,41045,Malheur County
Adrian,OR,Oregon,41045,Malheur County
Annex,OR,Oregon,41045,Malheur County
Scotts Mills,OR,Oregon,41047,Marion County
Labish Village,OR,Oregon,41047,Marion County
Mehama,OR,Oregon,41047,Marion County
Elkhorn,OR,Oregon,41047,Marion County
Sublimity,OR,Oregon,41047,Marion County
Mount Angel,OR,Oregon,41047,Marion County
Brooks,OR,Oregon,41047,Marion County
Silverton,OR,Oregon,41047,Marion County
Idanha,OR,Oregon,41047,Marion County
Gervais,OR,Oregon,41047,Marion County
Saint Paul,OR,Oregon,41047,Marion County
Four Corners,OR,Oregon,41047,Marion County
Donald,OR,Oregon,41047,Marion County
Butteville,OR,Oregon,41047,Marion County
Marion,OR,Oregon,41047,Marion County
Aurora,OR,Oregon,41047,Marion County
Salem,OR,Oregon,41047,Marion County
Gates,OR,Oregon,41047,Marion County
Aumsville,OR,Oregon,41047,Marion County
Keizer,OR,Oregon,41047,Marion County
Detroit,OR,Oregon,41047,Marion County
Jefferson,OR,Oregon,41047,Marion County
Stayton,OR,Oregon,41047,Marion County
Hubbard,OR,Oregon,41047,Marion County
Woodburn,OR,Oregon,41047,Marion County
Turner,OR,Oregon,41047,Marion County
Hayesville,OR,Oregon,41047,Marion County
Irrigon,OR,Oregon,41049,Morrow County
Boardman,OR,Oregon,41049,Morrow County
Cecil,OR,Oregon,41049,Morrow County
Lexington,OR,Oregon,41049,Morrow County
Ione,OR,Oregon,41049,Morrow County
Heppner,OR,Oregon,41049,Morrow County
Wood Village,OR,Oregon,41051,Multnomah County
Burlington,OR,Oregon,41051,Multnomah County
Maywood Park,OR,Oregon,41051,Multnomah County
Hazelwood,OR,Oregon,41051,Multnomah County
Powellhurst,OR,Oregon,41051,Multnomah County
Troutdale,OR,Oregon,41051,Multnomah County
Fairview,OR,Oregon,41051,Multnomah County
Gresham,OR,Oregon,41051,Multnomah County
Portland,OR,Oregon,41051,Multnomah County
Rockwood,OR,Oregon,41051,Multnomah County
Independence,OR,Oregon,41053,Polk County
Perrydale,OR,Oregon,41053,Polk County
Black Rock,OR,Oregon,41053,Polk County
Fort Hill Census Designated Place,OR,Oregon,41053,Polk County
Grand Ronde,OR,Oregon,41053,Polk County
Eola,OR,Oregon,41053,Polk County
Monmouth,OR,Oregon,41053,Polk County
Rickreall,OR,Oregon,41053,Polk County
Falls City,OR,Oregon,41053,Polk County
Dallas,OR,Oregon,41053,Polk County
Moro,OR,Oregon,41055,Sherman County
Grass Valley,OR,Oregon,41055,Sherman County
Wasco,OR,Oregon,41055,Sherman County
Kent,OR,Oregon,41055,Sherman County
Biggs Junction,OR,Oregon,41055,Sherman County
Rufus,OR,Oregon,41055,Sherman County
Rockaway Beach,OR,Oregon,41057,Tillamook County
Pacific City,OR,Oregon,41057,Tillamook County
Bay City,OR,Oregon,41057,Tillamook County
Neskowin,OR,Oregon,41057,Tillamook County
Manzanita,OR,Oregon,41057,Tillamook County
Cape Meares,OR,Oregon,41057,Tillamook County
Oceanside,OR,Oregon,41057,Tillamook County
Cloverdale,OR,Oregon,41057,Tillamook County
Beaver,OR,Oregon,41057,Tillamook County
Bayside Gardens,OR,Oregon,41057,Tillamook County
Idaville,OR,Oregon,41057,Tillamook County
Tillamook,OR,Oregon,41057,Tillamook County
Hebo,OR,Oregon,41057,Tillamook County
Netarts,OR,Oregon,41057,Tillamook County
Garibaldi,OR,Oregon,41057,Tillamook County
Wheeler,OR,Oregon,41057,Tillamook County
Nehalem,OR,Oregon,41057,Tillamook County
Neahkahnie,OR,Oregon,41057,Tillamook County
Tutuilla,OR,Oregon,41059,Umatilla County
Rieth,OR,Oregon,41059,Umatilla County
Umatilla,OR,Oregon,41059,Umatilla County
Pendleton,OR,Oregon,41059,Umatilla County
Ukiah,OR,Oregon,41059,Umatilla County
Stanfield,OR,Oregon,41059,Umatilla County
Meacham,OR,Oregon,41059,Umatilla County
Helix,OR,Oregon,41059,Umatilla County
Pilot Rock,OR,Oregon,41059,Umatilla County
Weston,OR,Oregon,41059,Umatilla County
Milton-Freewater,OR,Oregon,41059,Umatilla County
Adams,OR,Oregon,41059,Umatilla County
Athena,OR,Oregon,41059,Umatilla County
Echo,OR,Oregon,41059,Umatilla County
Hermiston,OR,Oregon,41059,Umatilla County
Cayuse,OR,Oregon,41059,Umatilla County
Kirkpatrick,OR,Oregon,41059,Umatilla County
Gibbon,OR,Oregon,41059,Umatilla County
Umapine,OR,Oregon,41059,Umatilla County
Mission,OR,Oregon,41059,Umatilla County
Elgin,OR,Oregon,41061,Union County
Pondosa,OR,Oregon,41061,Union County
Summerville,OR,Oregon,41061,Union County
Cove,OR,Oregon,41061,Union County
Union,OR,Oregon,41061,Union County
La Grande,OR,Oregon,41061,Union County
Telocaset,OR,Oregon,41061,Union County
North Powder,OR,Oregon,41061,Union County
Hilgard,OR,Oregon,41061,Union County
Island City,OR,Oregon,41061,Union County
Imbler,OR,Oregon,41061,Union County
Joseph,OR,Oregon,41063,Wallowa County
Enterprise,OR,Oregon,41063,Wallowa County
Lostine,OR,Oregon,41063,Wallowa County
Flora,OR,Oregon,41063,Wallowa County
Wallowa,OR,Oregon,41063,Wallowa County
Troy,OR,Oregon,41063,Wallowa County
Minam,OR,Oregon,41063,Wallowa County
Chenoweth,OR,Oregon,41065,Wasco County
Wamic,OR,Oregon,41065,Wasco County
Simnasho,OR,Oregon,41065,Wasco County
Dufur,OR,Oregon,41065,Wasco County
Pine Grove,OR,Oregon,41065,Wasco County
Rowena,OR,Oregon,41065,Wasco County
Mosier,OR,Oregon,41065,Wasco County
Shaniko,OR,Oregon,41065,Wasco County
Maupin,OR,Oregon,41065,Wasco County
Antelope,OR,Oregon,41065,Wasco County
Pine Hollow,OR,Oregon,41065,Wasco County
The Dalles,OR,Oregon,41065,Wasco County
Tygh Valley,OR,Oregon,41065,Wasco County
Wapinitia,OR,Oregon,41065,Wasco County
Raleigh Hills,OR,Oregon,41067,Washington County
Forest Grove,OR,Oregon,41067,Washington County
Cedar Hills,OR,Oregon,41067,Washington County
Tualatin,OR,Oregon,41067,Washington County
Timber,OR,Oregon,41067,Washington County
Cedar Mill,OR,Oregon,41067,Washington County
West Slope,OR,Oregon,41067,Washington County
Banks,OR,Oregon,41067,Washington County
Glenwood,OR,Oregon,41067,Washington County
King City,OR,Oregon,41067,Washington County
Oak Hills,OR,Oregon,41067,Washington County
Cornelius,OR,Oregon,41067,Washington County
Sherwood,OR,Oregon,41067,Washington County
Bethany,OR,Oregon,41067,Washington County
Tigard,OR,Oregon,41067,Washington County
